# iteración mejor promedio
0 960.0858114671092 4597.366506297644
1 523.1402715168225 3593.561352460048
2 432.8894340868113 2754.366320916335
3 251.63815704819928 1997.9615878854681
4 147.22831225141556 1485.2036128847187
5 145.22567567679405 1171.0482933795956
6 143.0503095531875 785.6423489021089
7 141.0148131652136 645.2226091624419
8 116.8840373225279 518.0558915088467
9 49.90701461014829 410.8066585894092
10 46.87115535154854 370.11022711118096
11 44.91158128943528 296.12277619852745
12 43.503873177776015 246.55326007838016
13 41.51080467988856 188.34495743772123
14 39.5724034040745 120.29776477995281
15 38.242232552257214 106.69786399167566
16 38.214367955731156 79.91255625928439
17 38.214367955731156 74.01174753776195
18 36.928252047396676 74.3316301101339
19 34.846035666759796 51.469041360555245
20 34.846035666759796 59.846836664205036
21 34.655203203776864 69.37865087393088
22 34.655203203776864 72.17466987189334
23 34.43398674956282 81.90638516343796
24 34.43398674956282 48.72345796489347
25 34.43398674956282 51.331013163677646
26 34.05828841643869 62.15645290578996
27 34.05828841643869 44.95673522324717
28 34.05828841643869 52.259465306874574
29 34.05828841643869 43.900828811457565
30 33.72530408835872 47.245906968053795
31 33.30832013850149 53.75935644986667
32 33.30832013850149 47.010073465740646
33 33.30832013850149 55.27503006240272
34 33.30832013850149 48.4519689099582
35 33.30832013850149 42.016045860721505
36 33.30832013850149 44.14553268271613
37 33.30832013850149 63.31825040354583
38 33.30832013850149 49.57498588838867
39 33.30832013850149 43.17356853952374
40 33.30832013850149 46.184413604570985
41 33.30832013850149 53.047858074936286
42 33.30832013850149 49.11562403724236
43 33.30832013850149 45.71075856114331
44 33.30832013850149 42.25613924054357
45 33.30832013850149 44.975384273872905
46 33.27688790606421 44.03411357864197
47 33.27688790606421 53.31912870529556
48 33.27688790606421 40.18683231225729
49 33.27688790606421 42.99868066098342
50 33.27688790606421 42.44830417171757
51 33.271422372197854 60.2794034533594
52 33.17291795239314 39.381683329999554
53 33.17291795239314 46.11228777059896
54 33.17291795239314 48.585944579310805
55 33.17291795239314 45.74795500221498
56 33.17291795239314 48.998925659311745
57 33.14556997880727 42.26420688261941
58 33.14556997880727 42.46130628721561
59 33.14556997880727 45.542445638173795
60 33.14129030993697 48.70056075773457
61 33.13350075586529 38.58669606405372
62 33.13350075586529 44.88440871009193
63 33.13350075586529 35.213460930466674
64 33.13350075586529 44.89570096746975
65 33.13350075586529 38.407801898233636
66 33.13350075586529 50.030851791035566
